date,dow,month,year,monthyear,daily_woi,daily_woi_c_med,daily_woi_nc,daily_woi_long,interpolated_news,lagdaily_woi,lagdaily_woi2,lagdaily_woi3,lagdaily_woi4,lagdaily_woi5,lagdaily_woi6,lagdaily_woi7,leaddaily_woi,leaddaily_woi2,leaddaily_woi3,leaddaily_woi4,leaddaily_woi5,leaddaily_woi6,leaddaily_woi7,lagdaily_woi_nc,lagdaily_woi2_nc,lagdaily_woi3_nc,lagdaily_woi4_nc,lagdaily_woi5_nc,lagdaily_woi6_nc,lagdaily_woi7_nc,leaddaily_woi_nc,leaddaily_woi2_nc,leaddaily_woi3_nc,leaddaily_woi4_nc,leaddaily_woi5_nc,leaddaily_woi6_nc,leaddaily_woi7_nc,lagdaily_woi_long,lagdaily_woi2_long,lagdaily_woi3_long,lagdaily_woi4_long,lagdaily_woi5_long,lagdaily_woi6_long,lagdaily_woi7_long,leaddaily_woi_long,lagdaily_woi_c_med,lagdaily_woi2_c_med,lagdaily_woi3_c_med,lagdaily_woi4_c_med,lagdaily_woi5_c_med,lagdaily_woi6_c_med,lagdaily_woi7_c_med,leaddaily_woi_c_med,victims_isr,victims_pal,occurrence,occurrence_pal,lnvic,lnvic_pal,occurrence_1,occurrence_2_7,occurrence_8_14,occurrence_pal_1,occurrence_pal_2_7,occurrence_pal_8_14,occurrence_t_y,occurrence_pal_t_y,lnvic_t_y,lnvic_pal_y,occurrence_target,victims_target,attacks_target,gaza_war,post_intifada,high_intensity,victims_non_target,occurrence_non_target,any_conflict_news,num_conflict_news,length_conflict_news,length_conflict_news_t_t_1,jhol1,jhol2,jhol3,jhol4,jhol5,jhol6,jhol7,jhol8,jhol9,jhol10,jhol11,jhol12,jhol13,jhol14,jhol15,jhol16,jhol17,mhol1,mhol2,mhol3,mhol4,mhol5,mhol6,mhol7,mhol8,conflict_searches,general_election,congress_start_session,state_of_the_union,main_national_conventions,special_congressional_elections,statewide_elections,gubernatorial_elections,presidential_inauguration,state_primary,presidential_caucuses,special_senate_elections,super_tuesday,iowa_caucuses,nh_presidential_primary,other_presidential_primaries,other_presidential_caucuses,olympics,worldcup,eurocup,worldseries,marchmadness,nbafinals,other_sport_events,major_events,lead_maj_events,lead_disaster,lead_killed_1000,fatal_victims,non_fatal_victims,occurrence_all,occurrence_fatal,occurrence_non_fatal,victims_hpd,occurrence_hpd,victims_lpd,occurrence_lpd,victims_hw,victims_nhw,occurrence_hw,occurrence_nhw,attacks_fatal,attacks_hpd,attacks_hw,barak,sharon,olmert,netanyahu,clinton,bush,obama,us_president_party,p_process,p_talks
19oct2003,Sunday,10,2003,525,.51666665,.51666665,.51666665,1,0,.76666665,.83333331,.66666663,.66746795,.89999998,1.0166667,.85000002,.71734697,.55000001,.71666664,.73466665,.56666666,.97500002,1.2094395,.76666665,.83333331,.66666663,.5,.89999998,1.0166667,.85000002,.63333333,.55000001,.71666664,.63333333,.56666666,.85000002,1.2,.81666672,1,.98333329,.98999995,1.1,1.2833333,1.0666667,.8214286,.76666665,.83333331,.66666663,.66867471,.89999998,1.0166667,.85000002,.71734697,0,3,0,1,0,1.3862944,1,1,1,0,1,0,1,1,1.6094379,1.3862944,0,0,1,0,0,1,0,0,1,1,.33333334,.16666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
20oct2003,Monday,10,2003,525,.71734697,.71734697,.63333333,.8214286,0,.51666665,.76666665,.83333331,.66666663,.66746795,.89999998,1.0166667,.55000001,.71666664,.73466665,.56666666,.97500002,1.2094395,1.5166667,.51666665,.76666665,.83333331,.66666663,.5,.89999998,1.0166667,.55000001,.71666664,.63333333,.56666666,.85000002,1.2,1.5166667,1,.81666672,1,.98333329,.98999995,1.1,1.2833333,.93364203,.51666665,.76666665,.83333331,.66666663,.66867471,.89999998,1.0166667,.55000001,17,0,1,0,2.8903718,0,0,1,1,1,1,0,1,1,2.8903718,1.3862944,1,3,2,0,0,1,14,1,1,3,4,2.1666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
21oct2003,Tuesday,10,2003,525,.55000001,.55000001,.55000001,.93364203,0,.71734697,.51666665,.76666665,.83333331,.66666663,.66746795,.89999998,.71666664,.73466665,.56666666,.97500002,1.2094395,1.5166667,1.1333333,.63333333,.51666665,.76666665,.83333331,.66666663,.5,.89999998,.71666664,.63333333,.56666666,.85000002,1.2,1.5166667,1.1333333,.8214286,1,.81666672,1,.98333329,.98999995,1.1,1.0333333,.71734697,.51666665,.76666665,.83333331,.66666663,.66867471,.89999998,.71666664,1,0,1,0,.69314718,0,1,1,1,0,1,0,1,0,2.9444389,0,0,0,3,0,0,1,1,1,1,1,2.1666667,3.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
22oct2003,Wednesday,10,2003,525,.71666664,.71666664,.71666664,1.0333333,0,.55000001,.71734697,.51666665,.76666665,.83333331,.66666663,.66746795,.73466665,.56666666,.97500002,1.2094395,1.5166667,1.1333333,1.2,.55000001,.63333333,.51666665,.76666665,.83333331,.66666663,.5,.63333333,.56666666,.85000002,1.2,1.5166667,1.1333333,1.2,.93364203,.8214286,1,.81666672,1,.98333329,.98999995,1.0053333,.55000001,.71734697,.51666665,.76666665,.83333331,.66666663,.66867471,.73466665,4,0,1,0,1.6094379,0,1,1,1,0,1,0,1,0,1.7917595,0,0,0,3,0,0,1,4,1,1,1,2,2.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
23oct2003,Thursday,10,2003,525,.73466665,.73466665,.63333333,1.0053333,0,.71666664,.55000001,.71734697,.51666665,.76666665,.83333331,.66666663,.56666666,.97500002,1.2094395,1.5166667,1.1333333,1.2,1.0166667,.71666664,.55000001,.63333333,.51666665,.76666665,.83333331,.66666663,.56666666,.85000002,1.2,1.5166667,1.1333333,1.2,1.0166667,1.0333333,.93364203,.8214286,1,.81666672,1,.98333329,1.0166667,.71666664,.55000001,.71734697,.51666665,.76666665,.83333331,.66666663,.56666666,2,0,1,0,1.0986123,0,1,1,1,0,1,1,1,0,1.9459101,0,0,0,3,0,0,1,2,1,1,1,2.6666667,2.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
24oct2003,Friday,10,2003,525,.56666666,.56666666,.56666666,1.0166667,0,.73466665,.71666664,.55000001,.71734697,.51666665,.76666665,.83333331,.97500002,1.2094395,1.5166667,1.1333333,1.2,1.0166667,.76666665,.63333333,.71666664,.55000001,.63333333,.51666665,.76666665,.83333331,.85000002,1.2,1.5166667,1.1333333,1.2,1.0166667,.76666665,1.0053333,1.0333333,.93364203,.8214286,1,.81666672,1,1.0514706,.73466665,.71666664,.55000001,.71734697,.51666665,.76666665,.83333331,.9762376,2,3,1,1,1.0986123,1.3862944,1,1,1,0,1,1,1,1,1.6094379,1.3862944,0,0,3,0,0,1,2,1,0,0,0,1.3333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,.014,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
25oct2003,Saturday,10,2003,525,.97500002,.9762376,.85000002,1.0514706,0,.56666666,.73466665,.71666664,.55000001,.71734697,.51666665,.76666665,1.2094395,1.5166667,1.1333333,1.2,1.0166667,.76666665,.90768528,.56666666,.63333333,.71666664,.55000001,.63333333,.51666665,.76666665,1.2,1.5166667,1.1333333,1.2,1.0166667,.76666665,.90375197,1.0166667,1.0053333,1.0333333,.93364203,.8214286,1,.81666672,1.2685103,.56666666,.73466665,.71666664,.55000001,.71734697,.51666665,.76666665,1.2097859,1,0,1,0,.69314718,0,1,1,1,1,1,1,1,1,1.3862944,1.3862944,0,0,3,0,0,1,1,1,1,1,2.5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
26oct2003,Sunday,10,2003,525,1.2094395,1.2097859,1.2,1.2685103,0,.97500002,.56666666,.73466665,.71666664,.55000001,.71734697,.51666665,1.5166667,1.1333333,1.2,1.0166667,.76666665,.90768528,1.127924,.85000002,.56666666,.63333333,.71666664,.55000001,.63333333,.51666665,1.5166667,1.1333333,1.2,1.0166667,.76666665,.90375197,1.1166667,1.0514706,1.0166667,1.0053333,1.0333333,.93364203,.8214286,1,1.5166667,.9762376,.56666666,.73466665,.71666664,.55000001,.71734697,.51666665,1.5166667,2,0,1,0,1.0986123,0,1,1,1,0,1,1,1,0,1.3862944,0,0,0,3,0,0,1,2,1,1,1,.33333334,1.4166666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
27oct2003,Monday,10,2003,525,1.5166667,1.5166667,1.5166667,1.5166667,0,1.2094395,.97500002,.56666666,.73466665,.71666664,.55000001,.71734697,1.1333333,1.2,1.0166667,.76666665,.90768528,1.127924,1.0333333,1.2,.85000002,.56666666,.63333333,.71666664,.55000001,.63333333,1.1333333,1.2,1.0166667,.76666665,.90375197,1.1166667,1.0333333,1.2685103,1.0514706,1.0166667,1.0053333,1.0333333,.93364203,.8214286,1.35,1.2097859,.9762376,.56666666,.73466665,.71666664,.55000001,.71734697,1.1333333,1,0,1,0,.69314718,0,1,1,1,0,1,1,1,0,1.3862944,0,0,0,3,0,0,1,1,1,0,0,0,.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
28oct2003,Tuesday,10,2003,525,1.1333333,1.1333333,1.1333333,1.35,0,1.5166667,1.2094395,.97500002,.56666666,.73466665,.71666664,.55000001,1.2,1.0166667,.76666665,.90768528,1.127924,1.0333333,.91666669,1.5166667,1.2,.85000002,.56666666,.63333333,.71666664,.55000001,1.2,1.0166667,.76666665,.90375197,1.1166667,1.0333333,.91666669,1.5166667,1.2685103,1.0514706,1.0166667,1.0053333,1.0333333,.93364203,1.4333333,1.5166667,1.2097859,.9762376,.56666666,.73466665,.71666664,.55000001,1.2,1,0,1,0,.69314718,0,1,1,1,0,1,1,1,0,1.0986123,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
29oct2003,Wednesday,10,2003,525,1.2,1.2,1.2,1.4333333,0,1.1333333,1.5166667,1.2094395,.97500002,.56666666,.73466665,.71666664,1.0166667,.76666665,.90768528,1.127924,1.0333333,.91666669,.75,1.1333333,1.5166667,1.2,.85000002,.56666666,.63333333,.71666664,1.0166667,.76666665,.90375197,1.1166667,1.0333333,.91666669,.75,1.35,1.5166667,1.2685103,1.0514706,1.0166667,1.0053333,1.0333333,1.0666667,1.1333333,1.5166667,1.2097859,.9762376,.56666666,.73466665,.71666664,1.0166667,0,0,0,0,0,0,1,1,1,0,1,1,1,0,.69314718,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
30oct2003,Thursday,10,2003,525,1.0166667,1.0166667,1.0166667,1.0666667,0,1.2,1.1333333,1.5166667,1.2094395,.97500002,.56666666,.73466665,.76666665,.90768528,1.127924,1.0333333,.91666669,.75,.58333337,1.2,1.1333333,1.5166667,1.2,.85000002,.56666666,.63333333,.76666665,.90375197,1.1166667,1.0333333,.91666669,.75,.58333337,1.4333333,1.35,1.5166667,1.2685103,1.0514706,1.0166667,1.0053333,1.0833333,1.2,1.1333333,1.5166667,1.2097859,.9762376,.56666666,.73466665,.76666665,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
31oct2003,Friday,10,2003,525,.76666665,.76666665,.76666665,1.0833333,0,1.0166667,1.2,1.1333333,1.5166667,1.2094395,.97500002,.56666666,.90768528,1.127924,1.0333333,.91666669,.75,.58333337,.68333334,1.0166667,1.2,1.1333333,1.5166667,1.2,.85000002,.56666666,.90375197,1.1166667,1.0333333,.91666669,.75,.58333337,.68333334,1.0666667,1.4333333,1.35,1.5166667,1.2685103,1.0514706,1.0166667,1.1352562,1.0166667,1.2,1.1333333,1.5166667,1.2097859,.9762376,.56666666,.90710115,1,0,1,0,.69314718,0,0,1,1,0,1,1,1,0,.69314718,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
01nov2003,Saturday,11,2003,526,.90768528,.90710115,.90375197,1.1352562,1,.76666665,1.0166667,1.2,1.1333333,1.5166667,1.2094395,.97500002,1.127924,1.0333333,.91666669,.75,.58333337,.68333334,.81442308,.76666665,1.0166667,1.2,1.1333333,1.5166667,1.2,.85000002,1.1166667,1.0333333,.91666669,.75,.58333337,.68333334,.69999999,1.0833333,1.0666667,1.4333333,1.35,1.5166667,1.2685103,1.0514706,1.5146199,.76666665,1.0166667,1.2,1.1333333,1.5166667,1.2097859,.9762376,1.1284404,2,0,1,0,1.0986123,0,1,1,1,0,0,1,1,0,1.3862944,0,0,0,3,0,0,1,2,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
02nov2003,Sunday,11,2003,526,1.127924,1.1284404,1.1166667,1.5146199,0,.90768528,.76666665,1.0166667,1.2,1.1333333,1.5166667,1.2094395,1.0333333,.91666669,.75,.58333337,.68333334,.81442308,1.0257792,.90375197,.76666665,1.0166667,1.2,1.1333333,1.5166667,1.2,1.0333333,.91666669,.75,.58333337,.68333334,.69999999,.89999998,1.1352562,1.0833333,1.0666667,1.4333333,1.35,1.5166667,1.2685103,1.55,.90710115,.76666665,1.0166667,1.2,1.1333333,1.5166667,1.2097859,1.0333333,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1.0986123,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
03nov2003,Monday,11,2003,526,1.0333333,1.0333333,1.0333333,1.55,0,1.127924,.90768528,.76666665,1.0166667,1.2,1.1333333,1.5166667,.91666669,.75,.58333337,.68333334,.81442308,1.0257792,.66666663,1.1166667,.90375197,.76666665,1.0166667,1.2,1.1333333,1.5166667,.91666669,.75,.58333337,.68333334,.69999999,.89999998,.66666663,1.5146199,1.1352562,1.0833333,1.0666667,1.4333333,1.35,1.5166667,1.2,1.1284404,.90710115,.76666665,1.0166667,1.2,1.1333333,1.5166667,.91666669,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
04nov2003,Tuesday,11,2003,526,.91666669,.91666669,.91666669,1.2,0,1.0333333,1.127924,.90768528,.76666665,1.0166667,1.2,1.1333333,.75,.58333337,.68333334,.81442308,1.0257792,.66666663,.76666665,1.0333333,1.1166667,.90375197,.76666665,1.0166667,1.2,1.1333333,.75,.58333337,.68333334,.69999999,.89999998,.66666663,.76666665,1.55,1.5146199,1.1352562,1.0833333,1.0666667,1.4333333,1.35,1.1666667,1.0333333,1.1284404,.90710115,.76666665,1.0166667,1.2,1.1333333,.75,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
05nov2003,Wednesday,11,2003,526,.75,.75,.75,1.1666667,0,.91666669,1.0333333,1.127924,.90768528,.76666665,1.0166667,1.2,.58333337,.68333334,.81442308,1.0257792,.66666663,.76666665,.91635525,.91666669,1.0333333,1.1166667,.90375197,.76666665,1.0166667,1.2,.58333337,.68333334,.69999999,.89999998,.66666663,.76666665,.88333333,1.2,1.55,1.5146199,1.1352562,1.0833333,1.0666667,1.4333333,.86666667,.91666669,1.0333333,1.1284404,.90710115,.76666665,1.0166667,1.2,.58333337,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
06nov2003,Thursday,11,2003,526,.58333337,.58333337,.58333337,.86666667,0,.75,.91666669,1.0333333,1.127924,.90768528,.76666665,1.0166667,.68333334,.81442308,1.0257792,.66666663,.76666665,.91635525,1.0166667,.75,.91666669,1.0333333,1.1166667,.90375197,.76666665,1.0166667,.68333334,.69999999,.89999998,.66666663,.76666665,.88333333,1.0166667,1.1666667,1.2,1.55,1.5146199,1.1352562,1.0833333,1.0666667,.98333329,.75,.91666669,1.0333333,1.1284404,.90710115,.76666665,1.0166667,.68333334,3,0,1,0,1.3862944,0,0,1,1,0,0,1,1,0,1.3862944,0,0,0,3,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
07nov2003,Friday,11,2003,526,.68333334,.68333334,.68333334,.98333329,0,.58333337,.75,.91666669,1.0333333,1.127924,.90768528,.76666665,.81442308,1.0257792,.66666663,.76666665,.91635525,1.0166667,.75,.58333337,.75,.91666669,1.0333333,1.1166667,.90375197,.76666665,.69999999,.89999998,.66666663,.76666665,.88333333,1.0166667,.75,.86666667,1.1666667,1.2,1.55,1.5146199,1.1352562,1.0833333,1.1634616,.58333337,.75,.91666669,1.0333333,1.1284404,.90710115,.76666665,.82020205,7,0,1,0,2.0794415,0,1,1,1,0,0,1,1,0,2.3978953,0,0,0,3,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
08nov2003,Saturday,11,2003,526,.81442308,.82020205,.69999999,1.1634616,0,.68333334,.58333337,.75,.91666669,1.0333333,1.127924,.90768528,1.0257792,.66666663,.76666665,.91635525,1.0166667,.75,.88638496,.68333334,.58333337,.75,.91666669,1.0333333,1.1166667,.90375197,.89999998,.66666663,.76666665,.88333333,1.0166667,.75,.86771786,.98333329,.86666667,1.1666667,1.2,1.55,1.5146199,1.1352562,1.339388,.68333334,.58333337,.75,.91666669,1.0333333,1.1284404,.90710115,1.0261235,4,0,1,0,1.6094379,0,1,1,1,0,0,0,1,0,2.4849067,0,0,0,3,0,0,1,4,1,1,1,2.8333333,1.4166666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
09nov2003,Sunday,11,2003,526,1.0257792,1.0261235,.89999998,1.339388,0,.81442308,.68333334,.58333337,.75,.91666669,1.0333333,1.127924,.66666663,.76666665,.91635525,1.0166667,.75,.88638496,1,.69999999,.68333334,.58333337,.75,.91666669,1.0333333,1.1166667,.66666663,.76666665,.88333333,1.0166667,.75,.86771786,1,1.1634616,.98333329,.86666667,1.1666667,1.2,1.55,1.5146199,.81666672,.82020205,.68333334,.58333337,.75,.91666669,1.0333333,1.1284404,.66666663,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1.6094379,0,0,0,1,0,0,1,0,0,1,1,2.3333333,2.5833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
10nov2003,Monday,11,2003,526,.66666663,.66666663,.66666663,.81666672,0,1.0257792,.81442308,.68333334,.58333337,.75,.91666669,1.0333333,.76666665,.91635525,1.0166667,.75,.88638496,1,.78333336,.89999998,.69999999,.68333334,.58333337,.75,.91666669,1.0333333,.76666665,.88333333,1.0166667,.75,.86771786,1,.78333336,1.339388,1.1634616,.98333329,.86666667,1.1666667,1.2,1.55,1.0666667,1.0261235,.82020205,.68333334,.58333337,.75,.91666669,1.0333333,.76666665,1,0,1,0,.69314718,0,0,1,1,0,0,0,1,0,.69314718,0,0,0,3,0,0,1,1,1,0,0,0,1.1666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
11nov2003,Tuesday,11,2003,526,.76666665,.76666665,.76666665,1.0666667,0,.66666663,1.0257792,.81442308,.68333334,.58333337,.75,.91666669,.91635525,1.0166667,.75,.88638496,1,.78333336,.93333328,.66666663,.89999998,.69999999,.68333334,.58333337,.75,.91666669,.88333333,1.0166667,.75,.86771786,1,.78333336,.93333328,.81666672,1.339388,1.1634616,.98333329,.86666667,1.1666667,1.2,1.2275701,.66666663,1.0261235,.82020205,.68333334,.58333337,.75,.91666669,.91635525,0,0,0,0,0,0,1,1,1,0,0,0,1,0,.69314718,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.017999999,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
12nov2003,Wednesday,11,2003,526,.91635525,.91635525,.88333333,1.2275701,0,.76666665,.66666663,1.0257792,.81442308,.68333334,.58333337,.75,1.0166667,.75,.88638496,1,.78333336,.93333328,.91666669,.76666665,.66666663,.89999998,.69999999,.68333334,.58333337,.75,1.0166667,.75,.86771786,1,.78333336,.93333328,.91666669,1.0666667,.81666672,1.339388,1.1634616,.98333329,.86666667,1.1666667,1.1,.76666665,.66666663,1.0261235,.82020205,.68333334,.58333337,.75,1.0166667,1,0,1,0,.69314718,0,0,1,1,0,0,0,1,0,.69314718,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
13nov2003,Thursday,11,2003,526,1.0166667,1.0166667,1.0166667,1.1,0,.91635525,.76666665,.66666663,1.0257792,.81442308,.68333334,.58333337,.75,.88638496,1,.78333336,.93333328,.91666669,.94999999,.88333333,.76666665,.66666663,.89999998,.69999999,.68333334,.58333337,.75,.86771786,1,.78333336,.93333328,.91666669,.94999999,1.2275701,1.0666667,.81666672,1.339388,1.1634616,.98333329,.86666667,1.0666667,.91635525,.76666665,.66666663,1.0261235,.82020205,.68333334,.58333337,.75,0,0,0,0,0,0,1,1,1,0,0,0,1,0,.69314718,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
14nov2003,Friday,11,2003,526,.75,.75,.75,1.0666667,0,1.0166667,.91635525,.76666665,.66666663,1.0257792,.81442308,.68333334,.88638496,1,.78333336,.93333328,.91666669,.94999999,.73333335,1.0166667,.88333333,.76666665,.66666663,.89999998,.69999999,.68333334,.86771786,1,.78333336,.93333328,.91666669,.94999999,.73333335,1.1,1.2275701,1.0666667,.81666672,1.339388,1.1634616,.98333329,1.0950326,1.0166667,.91635525,.76666665,.66666663,1.0261235,.82020205,.68333334,.88598377,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,republican,1,0
